Unnamed: 0,...1,Address_ID,Timestamp,Do.you.agree.to.participate.in.this.study.,X1..Auditors.Name,X2..GPS.Coordinates.of.the.Shop,X3..Market.Name,X4...Group.,X5..Section,X6..Line,X7..Block.Number,X8..Shop.Number..Visible.Tag.,X9..Shop.Number..Count.,X10..Shop.Level,X11..Shop.Occupancy.Status,X16..Contact.Information,Lighting...Estimated.Power.Req....W.,Cooling...Estimated.Power.Req....W.,Others...Estimated.Power.Req....W.,Total...Estimated.Power.Req....W.,Additional.Load.from.Requested.Appliances
3289,1583,BMP--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK BL)--SNUM(1583)--SLEV(0),2022-05-21 11:44:20,Accept,Auditor 13,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION B,LINE 2,BLOCK BL,1583,17.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3291,14392,Onitsha--SEC(B)--LIN(5)--BL(1)--SNUM(11622)--SLEV(GROUND FLOOR),2022-04-12 11:39:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,5,1,11622,1.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3292,542,GSM--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK A)--SNUM(450)--SLEV(0),2022-05-17 22:47:23,Accept,Auditor 7,"11.8xxxx9, 13.1xxxx9",GSM Village Market,Closed Shop,SECTION C,LINE 1,BLOCK A,450,6.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3293,25241,Onitsha--SEC(A)--LIN(6)--BL(3)--SNUM(1824)--SLEV(GROUND FLOOR),2022-04-07 18:26:00,Accept,Auditor 7,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,6,3,1824,11.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3294,1483,OYG--SEC(SECTION B)--LIN(LINE 1)--BL(21)--SNUM(603)--SLEV(0),2022-03-09 11:14:00,Accept,Auditor 4,"6.47xxxx, 3.38xxxx",Onyingbo (White sand),Closed Shop,SECTION B,LINE 1,21,603,22.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3295,196,KTO--SEC(A)--LIN(2)--BL(16)--SNUM(196)--SLEV(0),2022-03-09 10:16:00,Accept,Auditor 3,"7.13xxxx, 3.35xxxx","Kuto Market, Abeokuta.",Closed Shop,A,2,16,196,23.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3296,1478,Aba-Ekeoha--SEC(B)--LIN(2)--BL(3)--SNUM(1488)--SLEV(0),2022-03-16 13:17:18,Accept,Auditor 6,"5.10xxxx, 7.36xxxx",Aba Ekeoha Shopping Center,Closed Shop,B,2,3,1488,39.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3297,2245,Ochanja--SEC(A)--LIN(5)--BL(5)--SNUM(826)--SLEV(0),2022-07-06 17:17:00,Accept,Auditor 9,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,A,5,5,826,45.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,170.0
3298,8735,SBG--SEC(SECTION F)--LIN(LINE 2)--BL(FK)--SNUM(8739)--SLEV(0),2022-06-05 17:46:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION F,LINE 2,FK,8739,1.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3299,2335,SBG--SEC(SECTION B)--LIN(LINE 2)--BL(B46)--SNUM(2284)--SLEV(0),2022-06-01 13:23:00,Accept,Auditor 11,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION B,LINE 2,B46,2284,29.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3300,3069,Aria--SEC(C)--LIN(1)--BL(1)--SNUM(3070)--SLEV(0),2022-04-06 14:15:00,Accept,Auditor 5,"6.45xxxx, 7.48xxxx",Aria New Market,Closed Shop,C,1,1,3070,42.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3301,341,Margaret--SEC(D)--LIN(3)--BL(2)--SNUM(4216)--SLEV(0),2022-04-06 12:40:00,Accept,Auditor 5,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Closed Shop,D,3,2,4216,17.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,40.0
3302,1684,KTK--SEC(SECTION D)--LIN(LINE2)--BL(9)--SNUM(3249)--SLEV(0),2022-03-21 14:38:36,Accept,Auditor 23,"9.94xxxx, 8.87xxxx",Katako,Open Stall,SECTION D,LINE2,9,3249,49.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3303,41,Margaret--SEC(C)--LIN(1)--BL(1)--SNUM(3716)--SLEV(0),2022-04-05 10:20:00,Accept,Auditor 1,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Closed Shop,C,1,1,3716,10.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,30.0
3305,1606,IGD--SEC(D)--LIN(4)--BL(4)--SNUM(1324)--SLEV(0),2022-04-08 15:48:00,Accept,Auditor 6,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,D,4,4,1324,49.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3307,6415,AkpaAndem--SEC(A)--LIN(1)--BL(2)--SNUM(293)--SLEV(0),2022-04-06 14:42:00,Accept,Auditor 9,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,1,2,293,27.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3308,6264,KTS--SEC(SECTION D)--LIN(LINE 2)--BL(BLOCK 17)--SNUM(6264)--SLEV(0),2022-05-24 12:18:29,Accept,Auditor 7,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION D,LINE 2,BLOCK 17,6264,25.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3309,3878,Onuimo--SEC(A)--LIN(80)--BL(2)--SNUM(1598)--SLEV(0),2022-04-12 12:52:00,Accept,Auditor 9,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,A,80,2,1598,45.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3310,4482,Aria--SEC(C)--LIN(1)--BL(2)--SNUM(4483)--SLEV(0),2022-04-13 13:51:27,Accept,Auditor 2,"6.45xxxx, 7.48xxxx",Aria New Market,Closed Shop,C,1,2,4483,73.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3311,3681,Ngwa--SEC(A)--LIN(145)--BL(1)--SNUM(2883)--SLEV(0),2022-03-30 13:54:23,Accept,Auditor 1,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,A,145,1,2883,165.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3312,2177,Onitsha--SEC(A)--LIN(16)--BL(1)--SNUM(6941)--SLEV(GROUND FLOOR),2022-04-13 06:52:51,Accept,Auditor 15,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,16,1,6941,56.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
3313,6070,AkpaAndem--SEC(A)--LIN(4)--BL(6)--SNUM(3831)--SLEV(0),2022-04-06 15:11:00,Accept,Auditor 15,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,4,6,3831,14.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3314,9714,SBG--SEC(SECTION G)--LIN(LINE 1)--BL(GK)--SNUM(9718)--SLEV(0),2022-06-08 13:00:00,Accept,Auditor 2,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION G,LINE 1,GK,9718,24.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3315,1592,IGD--SEC(D)--LIN(1)--BL(1)--SNUM(1245)--SLEV(0),2022-04-08 10:20:00,Accept,Auditor 4,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,D,1,1,1245,4.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3316,22543,Onitsha--SEC(B)--LIN(16)--BL(4)--SNUM(19055)--SLEV(GROUND FLOOR),2022-03-31 19:14:38,Accept,Auditor 6,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,B,16,4,19055,100.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3317,1479,OYG--SEC(SECTION B)--LIN(LINE 1)--BL(21)--SNUM(599)--SLEV(0),2022-03-09 11:02:00,Accept,Auditor 4,"6.47xxxx, 3.38xxxx",Onyingbo (White sand),Closed Shop,SECTION B,LINE 1,21,599,6.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3319,25510,Onitsha--SEC(A)--LIN(10)--BL(1)--SNUM(2439)--SLEV(GROUND FLOOR),2022-04-09 07:14:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,10,1,2439,1.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3320,538,KTK--SEC(SECTION A)--LIN(LINE 1)--BL(6)--SNUM(216)--SLEV(0),2022-03-18 11:21:46,Accept,Auditor 6,"9.94xxxx, 8.87xxxx",Katako,Open Stall,SECTION A,LINE 1,6,216,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3321,2170,PTK--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK AR)--SNUM(AR2170)--SLEV(0),2022-06-15 08:03:03,Accept,Auditor 1,"10.5xxxx3, 7.41xxxx",Panteka Market,Closed Shop,SECTION B,LINE 1,BLOCK AR,AR2170,40.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
3322,110,GDU--SEC(SECTION B)--LIN(2)--BL(7)--SNUM(144)--SLEV(0),2022-08-16 14:46:32,Accept,Auditor 3,"8.99xxxx, 7.47xxxx",Gudu Market,Closed Shop,SECTION B,2,7,144,6.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,40.0,80.0,0.0,120.0,0.0
3323,290,Watt--SEC(B)--LIN(9)--BL(3)--SNUM(2567)--SLEV(0),2022-03-18 16:55:36,Accept,Auditor 5,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,B,9,3,2567,40.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
3325,20969,Onitsha--SEC(B)--LIN(20)--BL(4)--SNUM(23730)--SLEV(GROUND FLOOR),2022-05-26 17:22:58,Accept,Auditor 4,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,20,4,23730,29.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3326,2748,Margaret--SEC(A)--LIN(4)--BL(3)--SNUM(2422)--SLEV(0),2022-04-08 11:18:00,Accept,Auditor 6,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Open Stall,A,4,3,2422,39.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3327,1701,Ochanja--SEC(C)--LIN(2)--BL(1)--SNUM(3005)--SLEV(0),2022-07-05 09:23:00,Accept,Auditor 4,"6.13xxxx, 6.78xxxx",Ochanja,Open Stall,C,2,1,3005,23.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3328,40,IGD--SEC(A)--LIN(2)--BL(2)--SNUM(84)--SLEV(0),2022-04-07 13:28:00,Accept,Auditor 4,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,A,2,2,84,37.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,43.0,40.0,0.0,83.0,0.0
3329,4717,KTS--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK 24)--SNUM(4717)--SLEV(0),2022-05-22 13:44:12,Accept,Auditor 5,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION C,LINE 1,BLOCK 24,4717,40.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3330,4693,Ngwa--SEC(A)--LIN(209)--BL(2)--SNUM(4178)--SLEV(0),2022-03-31 00:06:17,Accept,Auditor 12,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,A,209,2,4178,126.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3331,25090,Onitsha--SEC(D)--LIN(8)--BL(1)--SNUM(25158)--SLEV(GROUND FLOOR),2022-04-07 15:54:00,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,D,8,1,25158,26.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3332,18440,Onitsha--SEC(B)--LIN(2)--BL(2)--SNUM(10866)--SLEV(FIRST FLOOR),2022-05-24 17:49:17,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,B,2,2,10866,1.0,FIRST FLOOR,RESIDENTIAL,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3333,2121,Babban-Kasuwa--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK V)--SNUM(2121)--SLEV(0),2022-04-15 13:35:20,Accept,Auditor 1,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION B,LINE 2,BLOCK V,2121,11.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3335,1467,Ochanja--SEC(B)--LIN(16)--BL(1)--SNUM(2611)--SLEV(0),2022-07-02 12:10:00,Accept,Auditor 4,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,B,16,1,2611,112.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,410.0,555.0,50.0,1015.0,0.0
3336,5649,SBG--SEC(SECTION D)--LIN(LINE 2)--BL(T)--SNUM(5648)--SLEV(0),2022-06-08 13:58:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION D,LINE 2,T,5648,34.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,54.0
3337,365,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 7)--SNUM(365)--SLEV(0),2022-05-19 12:34:39,Accept,Auditor 5,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 7,365,26.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,58.0
3338,1025,ABG--SEC(SECTION BB)--LIN(LINE 1)--BL(BLOCK BB18)--SNUM(BB1010)--SLEV(0),2022-06-01 15:27:00,Accept,Auditor 12,"10.5xxxx3, 7.42xxxx",Abubakar Gumi Central Market,Closed Shop,SECTION BB,LINE 1,BLOCK BB18,BB1010,10.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,10.0,40.0,0.0,50.0,0.0
3339,1404,FCC--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK AC)--SNUM(AC1405)--SLEV(0),2022-06-09 12:47:00,Accept,Auditor 7,"10.5xxxx3, 7.42xxxx",Fabrics Dealers Chenchenia Mkt,Closed Shop,SECTION C,LINE 1,BLOCK AC,AC1405,7.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3340,88,MDA--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK B)--SNUM(52)--SLEV(0),2022-05-09 12:43:00,Accept,Auditor 3,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION A,LINE 1,BLOCK B,52,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,40.0,0.0,60.0,0.0
3341,10415,Onitsha--SEC(B)--LIN(16)--BL(3)--SNUM(19520)--SLEV(GROUND FLOOR),2022-04-05 14:09:00,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,16,3,19520,875.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3343,3751,Ngwa--SEC(A)--LIN(149)--BL(1)--SNUM(2967)--SLEV(0),2022-03-29 16:02:05,Accept,Auditor 16,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,A,149,1,2967,109.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3344,19173,Onitsha--SEC(A)--LIN(15)--BL(3)--SNUM(6470)--SLEV(GROUND FLOOR),2022-05-25 12:49:15,Accept,Auditor 3,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,15,3,6470,354.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3345,3229,Margaret--SEC(B)--LIN(4)--BL(4)--SNUM(2903)--SLEV(0),2022-04-09 11:42:00,Accept,Auditor 6,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Open Stall,B,4,4,2903,199.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3346,72,KTU--SEC(SECTION B)--LIN(LINE 1)--BL(15)--SNUM(267)--SLEV(0),2022-03-05 10:54:00,Accept,Auditor 4,"6.59xxxx, 3.38xxxx",Ketu Market,Open Stall,SECTION B,LINE 1,15,267,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3347,800,KTK--SEC(SECTION A)--LIN(LINE 1)--BL(19)--SNUM(634)--SLEV(0),2022-03-17 23:03:02,Accept,Auditor 2,"9.94xxxx, 8.87xxxx",Katako,Closed Shop,SECTION A,LINE 1,19,634,2.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,10.0
3348,7732,SBG--SEC(SECTION E)--LIN(LINE 2)--BL(BK)--SNUM(7736)--SLEV(0),2022-06-03 06:55:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION E,LINE 2,BK,7736,47.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3351,1159,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(1160)--SLEV(0),2022-04-05 16:26:00,Accept,Auditor 3,"6.45xxxx, 7.48xxxx",Aria New Market,Closed Shop,A,1,2,1160,71.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3354,316,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(317)--SLEV(0),2022-04-06 13:16:00,Accept,Auditor 8,"6.45xxxx, 7.48xxxx",Aria New Market,Closed Shop,A,1,2,317,29.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3355,1169,TSH--SEC(SECTION C)--LIN(LINE 4)--BL(BLOCK V)--SNUM(1169)--SLEV(0),2022-04-14 15:54:49,Accept,Auditor 22,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Closed Shop,SECTION C,LINE 4,BLOCK V,1169,26.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,20.0,75.0,0.0,95.0,0.0
3356,4566,MDA--SEC(SECTION E)--LIN(LINE 1)--BL(BLOCK AAAAM)--SNUM(4528)--SLEV(0),2022-05-16 11:52:43,Accept,Auditor 5,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION E,LINE 1,BLOCK AAAAM,4528,61.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3359,934,Watt--SEC(B)--LIN(1)--BL(1)--SNUM(1572)--SLEV(0),2022-03-22 19:38:44,Accept,Auditor 2,"4.95xxxx, 8.32xxxx",Watt Market,Closed Shop,B,1,1,1572,91.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,70.0
3361,4002,SBG--SEC(SECTION C)--LIN(LINE 2)--BL(C80)--SNUM(3984)--SLEV(0),2022-06-04 13:19:00,Accept,Auditor 6,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION C,LINE 2,C80,3984,19.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,134.0
3363,131,IEM--SEC(A)--LIN(1)--BL(1)--SNUM(131)--SLEV(0),2022-03-31 09:55:56,Accept,Auditor 3,"6.12xxxx, 6.77xxxx",International Electronics market,Open Stall,A,1,1,131,3.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3365,663,TSH--SEC(SECTION B)--LIN(LINE 4)--BL(BLOCK L)--SNUM(663)--SLEV(0),2022-04-13 15:40:05,Accept,Auditor 2,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Closed Shop,SECTION B,LINE 4,BLOCK L,663,34.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,28.0,75.0,100.0,203.0,0.0
3366,1933,JMT--SEC(B)--LIN(2)--BL(82)-SNUM(1636)--SLEV(0),2022-04-12 16:01:00,Accept,Auditor 14,"9.27xxxx, 12.4xxxx2",jimeta central / modern market,Closed Shop,B,2,82,1636,15.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3367,243,ABG--SEC(SECTION BA)--LIN(LINE 1)--BL(BLOCK BA1)--SNUM(BA31)--SLEV(0),2022-05-27 14:01:24,Accept,Auditor 3,"10.5xxxx3, 7.42xxxx",Abubakar Gumi Central Market,Closed Shop,SECTION BA,LINE 1,BLOCK BA1,BA31,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,2463.0,0.0,0.0,2463.0,0.0
3368,2350,IGD--SEC(E)--LIN(12)--BL(1)--SNUM(2298)--SLEV(0),2022-04-14 12:49:27,Accept,Auditor 1,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,E,12,1,2298,15.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3369,2599,IGD--SEC(F)--LIN(1)--BL(1)--SNUM(2594)--SLEV(0),2022-05-16 12:45:26,Accept,Auditor 5,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,F,1,1,2594,9.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3370,5017,AkpaAndem--SEC(A)--LIN(19)--BL(4)--SNUM(7164)--SLEV(0),2022-04-04 10:37:00,Accept,Auditor 15,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,19,4,7164,244.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3371,747,MDA--SEC(SECTION A)--LIN(LINE 2)--BL(BLOCK U)--SNUM(718)--SLEV(0),2022-05-12 13:57:00,Accept,Auditor 6,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION A,LINE 2,BLOCK U,718,18.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3372,3089,SBG--SEC(SECTION C)--LIN(LINE 2)--BL(C61)--SNUM(3050)--SLEV(0),2022-06-02 13:19:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION C,LINE 2,C61,3050,2.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,210.0
3373,23658,Onitsha--SEC(A)--LIN(14)--BL(1)--SNUM(4168)--SLEV(GROUND FLOOR),2022-04-06 16:45:00,Accept,Auditor 4,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,14,1,4168,97.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3374,163,Nekede--SEC(B)--LIN(1)--BL(1)--SNUM(573)--SLEV(0),2022-04-07 15:23:00,Accept,Auditor 4,"5.45xxxx, 7.04xxxx",Nekede Industrial Cluster Market,Open Stall,B,1,1,573,29.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3375,3217,SBG--SEC(SECTION C)--LIN(LINE 2)--BL(C64)--SNUM(3187)--SLEV(0),2022-06-02 13:15:00,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Open Stall,SECTION C,LINE 2,C64,3187,9.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,780.0
3376,2406,OKJ--SEC(SECTION B)--LIN(LINE 2)--BL(34)--SNUM(749)--SLEV(0),2022-05-18 12:59:36,Accept,Auditor 9,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Open Stall,SECTION B,LINE 2,34,749,4.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3378,1092,KRM--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK 16)--SNUM(1074)--SLEV(GROUND FLOOR),2022-05-20 15:34:09,Accept,Auditor 27,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION B,LINE 1,BLOCK 16,1074,6.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,60.0
3379,25797,Onitsha--SEC(D)--LIN(10)--BL(1)--SNUM(25518)--SLEV(GROUND FLOOR),2022-04-09 11:35:00,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,D,10,1,25518,9.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3380,1057,KTS--SEC(SECTION A)--LIN(LINE 2)--BL(BLOCK 18)--SNUM(1057)--SLEV(0),2022-05-21 11:47:22,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 2,BLOCK 18,1057,14.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,200.0,80.0,0.0,280.0,0.0
3381,37,OKB--SEC(SECTION A)--LIN(LINE 2)--BL(1)--SNUM(8)--SLEV(0),2022-03-14 12:26:48,Accept,Auditor 1,"7.38xxxx, 3.87xxxx",Okebola Shopping Complex,Closed Shop,SECTION A,LINE 2,1,8,6.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
